mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_feature_fraction,param_lambda_l1,param_lambda_l2,param_learning_rate,param_max_depth,param_min_data_in_leaf,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.5239586353302002,0.38564475401603404,0.00890660285949707,0.0007408250034235318,0.5749080237694725,0.9901428612819833,1,100,0.18952752369197307,7,514,30,"{'bagging_fraction': 0.5749080237694725, 'feature_fraction': 0.9901428612819833, 'lambda_l1': 1, 'lambda_l2': 100, 'learning_rate': 0.18952752369197307, 'max_depth': 7, 'min_data_in_leaf': 514, 'num_leaves': 30}",0.9039772727272727,0.9051136363636364,0.9176136363636364,0.9096590909090909,0.8988636363636363,0.9070454545454545,0.006302465738119126,14
1.407728624343872,0.13225970013648355,0.011023235321044923,0.0038531879275297363,0.5918497783931734,0.8667417222278044,1,100,0.24548647782429914,9,593,21,"{'bagging_fraction': 0.5918497783931734, 'feature_fraction': 0.8667417222278044, 'lambda_l1': 1, 'lambda_l2': 100, 'learning_rate': 0.24548647782429914, 'max_depth': 9, 'min_data_in_leaf': 593, 'num_leaves': 21}",0.90625,0.9119318181818182,0.9193181818181818,0.9039772727272727,0.9017045454545455,0.9086363636363636,0.006331085580538239,12
1.1543287277221679,0.18724246493035668,0.006867504119873047,0.00010390068312857464,0.5363649934414201,0.8366809019706868,10,0.1,0.17871346474483568,9,644,36,"{'bagging_fraction': 0.5363649934414201, 'feature_fraction': 0.8366809019706868, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.17871346474483568, 'max_depth': 9, 'min_data_in_leaf': 644, 'num_leaves': 36}",0.897159090909091,0.8909090909090909,0.915340909090909,0.8965909090909091,0.8954545454545455,0.899090909090909,0.008416765539609619,18
1.0936076164245605,0.06741666390240303,0.008330345153808594,0.0008980035069737925,0.6049549320516778,0.8799721943430512,10,10,0.15495427649405374,7,474,38,"{'bagging_fraction': 0.6049549320516778, 'feature_fraction': 0.8799721943430512, 'lambda_l1': 10, 'lambda_l2': 10, 'learning_rate': 0.15495427649405374, 'max_depth': 7, 'min_data_in_leaf': 474, 'num_leaves': 38}",0.9034090909090909,0.9017045454545455,0.9142045454545454,0.9051136363636364,0.9045454545454545,0.9057954545454546,0.004362807686466454,15
1.9701181411743165,0.13091612424273524,0.011147880554199218,0.0012715026009294092,0.5764923982534326,0.9966461771613577,0.01,1,0.22899106101044808,8,320,28,"{'bagging_fraction': 0.5764923982534326, 'feature_fraction': 0.9966461771613577, 'lambda_l1': 0.01, 'lambda_l2': 1, 'learning_rate': 0.22899106101044808, 'max_depth': 8, 'min_data_in_leaf': 320, 'num_leaves': 28}",0.9278409090909091,0.94375,0.9363636363636364,0.9460227272727273,0.9363636363636364,0.9380681818181819,0.006418191475655874,1
1.3374823570251464,0.1798299587964195,0.00771484375,0.0005956078746894611,0.5130103185970559,0.9897771074506667,10,0.1,0.15781247538098742,7,352,21,"{'bagging_fraction': 0.5130103185970559, 'feature_fraction': 0.9897771074506667, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.15781247538098742, 'max_depth': 7, 'min_data_in_leaf': 352, 'num_leaves': 21}",0.8994318181818182,0.9102272727272728,0.9198863636363637,0.9096590909090909,0.9051136363636364,0.9088636363636363,0.006738166854715283,11
1.22597279548645,0.1543628077573764,0.00953364372253418,0.0024309523713653357,0.6368466053024314,0.8880304987479203,10,100,0.22497923676042464,8,505,36,"{'bagging_fraction': 0.6368466053024314, 'feature_fraction': 0.8880304987479203, 'lambda_l1': 10, 'lambda_l2': 100, 'learning_rate': 0.22497923676042464, 'max_depth': 8, 'min_data_in_leaf': 505, 'num_leaves': 36}",0.8988636363636363,0.8931818181818182,0.9125,0.9005681818181818,0.8920454545454546,0.8994318181818182,0.007294002970855079,16
1.6704495906829835,0.37699873551529095,0.009321260452270507,0.000691497163031747,0.5517559963200034,0.9325044568707964,0.1,0.1,0.18515504917299874,6,490,37,"{'bagging_fraction': 0.5517559963200034, 'feature_fraction': 0.9325044568707964, 'lambda_l1': 0.1, 'lambda_l2': 0.1, 'learning_rate': 0.18515504917299874, 'max_depth': 6, 'min_data_in_leaf': 490, 'num_leaves': 37}",0.9181818181818182,0.9323863636363636,0.9295454545454546,0.9335227272727272,0.9255681818181818,0.9278409090909092,0.00555541207344558,5
1.3128596305847169,0.2866966661500901,0.009426450729370118,0.0014328654122611256,0.6550265646722229,0.9878997883128379,10,10,0.10678409333658072,9,512,35,"{'bagging_fraction': 0.6550265646722229, 'feature_fraction': 0.9878997883128379, 'lambda_l1': 10, 'lambda_l2': 10, 'learning_rate': 0.10678409333658072, 'max_depth': 9, 'min_data_in_leaf': 512, 'num_leaves': 35}",0.8977272727272727,0.8914772727272727,0.9079545454545455,0.9011363636363636,0.897159090909091,0.8990909090909092,0.005409377379732681,17
2.156578207015991,0.33438028344765425,0.0134765625,0.0037863942275110827,0.6494640220274762,0.907938426477816,0.1,0.01,0.14214017645310711,9,340,34,"{'bagging_fraction': 0.6494640220274762, 'feature_fraction': 0.907938426477816, 'lambda_l1': 0.1, 'lambda_l2': 0.01, 'learning_rate': 0.14214017645310711, 'max_depth': 9, 'min_data_in_leaf': 340, 'num_leaves': 34}",0.9227272727272727,0.9414772727272728,0.9352272727272727,0.9448863636363637,0.9318181818181818,0.9352272727272727,0.007748966873287444,2
