mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_feature_fraction,param_lambda_l1,param_lambda_l2,param_learning_rate,param_max_depth,param_min_data_in_leaf,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.5080217361450194,0.25385623214345,0.012661457061767578,0.0019183239354688515,0.5749080237694725,0.9901428612819833,1,100,0.18952752369197307,7,514,30,"{'bagging_fraction': 0.5749080237694725, 'feature_fraction': 0.9901428612819833, 'lambda_l1': 1, 'lambda_l2': 100, 'learning_rate': 0.18952752369197307, 'max_depth': 7, 'min_data_in_leaf': 514, 'num_leaves': 30}",0.6220071319409067,0.6347427407030056,0.6372898624554254,0.6111111111111112,0.6350662589194699,0.6280434210259838,0.010028337053501191,16
1.3363831043243408,0.06593344957305995,0.011340665817260741,0.0006281096520202642,0.5918497783931734,0.8667417222278044,1,100,0.24548647782429914,9,593,21,"{'bagging_fraction': 0.5918497783931734, 'feature_fraction': 0.8667417222278044, 'lambda_l1': 1, 'lambda_l2': 100, 'learning_rate': 0.24548647782429914, 'max_depth': 9, 'min_data_in_leaf': 593, 'num_leaves': 21}",0.6403464085583291,0.6388181355068773,0.6464595007641365,0.6309887869520897,0.6381243628950051,0.6389474389352875,0.0049481815621698275,13
1.239157009124756,0.09337869657298938,0.011320209503173828,0.0025248158959210246,0.5363649934414201,0.8366809019706868,10,0.1,0.17871346474483568,9,644,36,"{'bagging_fraction': 0.5363649934414201, 'feature_fraction': 0.8366809019706868, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.17871346474483568, 'max_depth': 9, 'min_data_in_leaf': 644, 'num_leaves': 36}",0.6260825267447784,0.6342333163525217,0.6428935303107488,0.627420998980632,0.6381243628950051,0.6337509470567372,0.006353254087717761,15
1.514616060256958,0.4308419461110769,0.011451244354248047,0.0006923456654885126,0.6049549320516778,0.8799721943430512,10,10,0.15495427649405374,7,474,38,"{'bagging_fraction': 0.6049549320516778, 'feature_fraction': 0.8799721943430512, 'lambda_l1': 10, 'lambda_l2': 10, 'learning_rate': 0.15495427649405374, 'max_depth': 7, 'min_data_in_leaf': 474, 'num_leaves': 38}",0.6347427407030056,0.6372898624554254,0.6434029546612328,0.6233435270132518,0.6376146788990825,0.6352787527463997,0.0066066737806155015,14
2.0455934524536135,0.08644762552768626,0.016672134399414062,0.005105899951263499,0.5764923982534326,0.9966461771613577,0.01,1,0.22899106101044808,8,320,28,"{'bagging_fraction': 0.5764923982534326, 'feature_fraction': 0.9966461771613577, 'lambda_l1': 0.01, 'lambda_l2': 1, 'learning_rate': 0.22899106101044808, 'max_depth': 8, 'min_data_in_leaf': 320, 'num_leaves': 28}",0.7208354559347937,0.7233825776872135,0.7223637289862456,0.7089704383282365,0.7186544342507645,0.7188413270374509,0.0051860620095689446,1
1.5979180812835694,0.29286860720273084,0.018221616744995117,0.009713042374914944,0.5130103185970559,0.9897771074506667,10,0.1,0.15781247538098742,7,352,21,"{'bagging_fraction': 0.5130103185970559, 'feature_fraction': 0.9897771074506667, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.15781247538098742, 'max_depth': 7, 'min_data_in_leaf': 352, 'num_leaves': 21}",0.6474783494651044,0.6490066225165563,0.6586856851757514,0.6416921508664628,0.6569826707441386,0.6507690957536028,0.006286607253083909,10
1.4443506717681884,0.39764118120054864,0.014210987091064452,0.005245796390472982,0.6368466053024314,0.8880304987479203,10,100,0.22497923676042464,8,505,36,"{'bagging_fraction': 0.6368466053024314, 'feature_fraction': 0.8880304987479203, 'lambda_l1': 10, 'lambda_l2': 100, 'learning_rate': 0.22497923676042464, 'max_depth': 8, 'min_data_in_leaf': 505, 'num_leaves': 36}",0.6184411614875192,0.6164034640855833,0.6321956189505858,0.6075433231396534,0.6253822629969419,0.6199931661320568,0.008345483683312303,17
1.478771162033081,0.283998453627838,0.010049057006835938,0.001332902946706893,0.5517559963200034,0.9325044568707964,0.1,0.1,0.18515504917299874,6,490,37,"{'bagging_fraction': 0.5517559963200034, 'feature_fraction': 0.9325044568707964, 'lambda_l1': 0.1, 'lambda_l2': 0.1, 'learning_rate': 0.18515504917299874, 'max_depth': 6, 'min_data_in_leaf': 490, 'num_leaves': 37}",0.6856851757514009,0.6719307182883342,0.6851757514009169,0.6625891946992865,0.6717635066258919,0.6754288693531662,0.008839940278074207,8
1.4732726573944093,0.37507855018106573,0.01225285530090332,0.0010660885140944508,0.6550265646722229,0.9878997883128379,10,10,0.10678409333658072,9,512,35,"{'bagging_fraction': 0.6550265646722229, 'feature_fraction': 0.9878997883128379, 'lambda_l1': 10, 'lambda_l2': 10, 'learning_rate': 0.10678409333658072, 'max_depth': 9, 'min_data_in_leaf': 512, 'num_leaves': 35}",0.6148751910341315,0.6164034640855833,0.6174223127865512,0.5988786952089704,0.6279306829765545,0.6151020692183582,0.009326305031813212,18
2.2478919982910157,0.1139978555516345,0.014635515213012696,0.001069570186929277,0.6494640220274762,0.907938426477816,0.1,0.01,0.14214017645310711,9,340,34,"{'bagging_fraction': 0.6494640220274762, 'feature_fraction': 0.907938426477816, 'lambda_l1': 0.1, 'lambda_l2': 0.01, 'learning_rate': 0.14214017645310711, 'max_depth': 9, 'min_data_in_leaf': 340, 'num_leaves': 34}",0.7101375445746306,0.6989302088639837,0.7116658176260825,0.6946992864424058,0.6926605504587156,0.7016186815931637,0.007859643722851936,2
1.9473401069641114,0.2359471562289564,0.015459728240966798,0.0015139828657372316,0.5330533878126005,0.8031272813482389,0.01,0.01,0.12980735223012585,9,362,30,"{'bagging_fraction': 0.5330533878126005, 'feature_fraction': 0.8031272813482389, 'lambda_l1': 0.01, 'lambda_l2': 0.01, 'learning_rate': 0.12980735223012585, 'max_depth': 9, 'min_data_in_leaf': 362, 'num_leaves': 30}",0.695364238410596,0.6872134488028527,0.6963830871115639,0.6809378185524975,0.6890927624872579,0.6897982710729536,0.005657322017806648,4
1.4600025177001954,0.347694905412591,0.019955205917358398,0.017129381753221713,0.5397684808177611,0.94226839054973,1,0.01,0.1908939962171517,7,530,28,"{'bagging_fraction': 0.5397684808177611, 'feature_fraction': 0.94226839054973, 'lambda_l1': 1, 'lambda_l2': 0.01, 'learning_rate': 0.1908939962171517, 'max_depth': 7, 'min_data_in_leaf': 530, 'num_leaves': 28}",0.6892511462047886,0.6795720835455935,0.6872134488028527,0.6712538226299695,0.6778797145769623,0.6810340431520333,0.00653369213978664,5
1.5568773746490479,0.25569487659317824,0.014403820037841797,0.004527612859703577,0.6829919351087561,0.97000771555796,10,0.1,0.1143115174735617,8,361,24,"{'bagging_fraction': 0.6829919351087561, 'feature_fraction': 0.97000771555796, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.1143115174735617, 'max_depth': 8, 'min_data_in_leaf': 361, 'num_leaves': 24}",0.6393275598573612,0.6408558329088131,0.6505348955680081,0.6340468909276249,0.644750254841998,0.6419030868207611,0.00551478706382803,12
