mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.104706382751465,0.22588201208877193,0.09861879348754883,0.011087367185487538,True,entropy,48,,12,9,624,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 48, 'max_features': None, 'min_samples_leaf': 12, 'min_samples_split': 9, 'n_estimators': 624}",0.7169042769857433,0.7046843177189409,0.6802443991853361,0.6428571428571429,0.6489795918367347,0.6787339457167796,0.02934329233116775,3
0.672996997833252,0.05184565446643729,0.02913675308227539,0.004678484699153194,False,gini,42,,12,9,109,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 42, 'max_features': None, 'min_samples_leaf': 12, 'min_samples_split': 9, 'n_estimators': 109}",0.5682281059063137,0.570264765784114,0.5763747454175153,0.5571428571428572,0.5469387755102041,0.5637898499522008,0.01047037218129951,19
0.5344574451446533,0.05377159831337946,0.0914463996887207,0.005459543158222744,False,entropy,22,log2,9,6,353,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 22, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 353}",0.5967413441955194,0.6374745417515275,0.5824847250509165,0.6306122448979592,0.5591836734693878,0.601299305873062,0.0293815794131914,15
0.6197870254516602,0.03334117136223014,0.11264514923095703,0.0223011496858282,False,entropy,57,log2,9,5,469,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 57, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 469}",0.5885947046843177,0.6334012219959266,0.5926680244399185,0.6265306122448979,0.5612244897959183,0.6004838106321958,0.026479136963691134,16
0.8303295612335205,0.020021918814044984,0.11670064926147461,0.012173066269849675,False,entropy,63,sqrt,5,14,485,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 63, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 485}",0.6720977596741344,0.7006109979633401,0.670061099796334,0.6571428571428571,0.6632653061224489,0.6726356041398229,0.014949031428899973,4
0.3163466453552246,0.018812246625521223,0.048314905166625975,0.009436279359844944,False,entropy,34,log2,7,11,253,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 34, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 253}",0.6211812627291242,0.659877800407332,0.6130346232179226,0.636734693877551,0.5918367346938775,0.6245330229851616,0.022850071446876938,7
0.05300498008728027,0.000979001649427518,0.013678216934204101,0.0006390402624711205,False,gini,22,sqrt,7,11,30,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 22, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 30}",0.6659877800407332,0.6578411405295316,0.6496945010183299,0.6428571428571429,0.6081632653061224,0.6449087659503719,0.01994449990514297,6
1.192927932739258,0.19731413392988928,0.12178425788879395,0.027809082457001498,True,gini,37,sqrt,6,14,786,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 37, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 14, 'n_estimators': 786}",0.6863543788187373,0.7006109979633401,0.6883910386965377,0.6673469387755102,0.6795918367346939,0.6844590381977638,0.01092201762477857,2
5.953827810287476,0.6260939831251072,0.19444103240966798,0.03919626149664679,False,gini,21,,11,12,952,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 21, 'max_features': None, 'min_samples_leaf': 11, 'min_samples_split': 12, 'n_estimators': 952}",0.5723014256619144,0.5763747454175153,0.5845213849287169,0.563265306122449,0.5387755102040817,0.5670476744669355,0.015706993944337177,18
0.022930622100830078,0.00573260558420793,0.013596391677856446,0.001006161901561916,True,entropy,36,log2,12,8,11,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 36, 'max_features': 'log2', 'min_samples_leaf': 12, 'min_samples_split': 8, 'n_estimators': 11}",0.5213849287169042,0.5295315682281059,0.515274949083503,0.563265306122449,0.5306122448979592,0.5320137994097843,0.016600870464841593,20
