mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_feature_fraction,param_lambda_l1,param_lambda_l2,param_learning_rate,param_max_depth,param_min_data_in_leaf,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.1919849395751954,0.27718002184000723,0.010622167587280273,0.002864883558360038,0.5749080237694725,0.9901428612819833,1,100,0.18952752369197307,7,514,30,"{'bagging_fraction': 0.5749080237694725, 'feature_fraction': 0.9901428612819833, 'lambda_l1': 1, 'lambda_l2': 100, 'learning_rate': 0.18952752369197307, 'max_depth': 7, 'min_data_in_leaf': 514, 'num_leaves': 30}",0.6052989130434783,0.6161684782608695,0.626358695652174,0.6148097826086957,0.6440217391304348,0.6213315217391304,0.01316322972259008,15
0.9993169784545899,0.13332950674905955,0.009084844589233398,0.0025643386209124176,0.5918497783931734,0.8667417222278044,1,100,0.24548647782429914,9,593,21,"{'bagging_fraction': 0.5918497783931734, 'feature_fraction': 0.8667417222278044, 'lambda_l1': 1, 'lambda_l2': 100, 'learning_rate': 0.24548647782429914, 'max_depth': 9, 'min_data_in_leaf': 593, 'num_leaves': 21}",0.6114130434782609,0.6202445652173914,0.6338315217391305,0.6182065217391305,0.6494565217391305,0.6266304347826087,0.013536591434181464,13
1.2775138854980468,0.5219262157441397,0.00883655548095703,0.001686899552891844,0.5363649934414201,0.8366809019706868,10,0.1,0.17871346474483568,9,644,36,"{'bagging_fraction': 0.5363649934414201, 'feature_fraction': 0.8366809019706868, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.17871346474483568, 'max_depth': 9, 'min_data_in_leaf': 644, 'num_leaves': 36}",0.5964673913043478,0.6270380434782609,0.6216032608695652,0.6114130434782609,0.6283967391304348,0.6169836956521738,0.011871299542827616,16
1.427036666870117,0.39083819946722287,0.010271596908569335,0.0036822531785893967,0.6049549320516778,0.8799721943430512,10,10,0.15495427649405374,7,474,38,"{'bagging_fraction': 0.6049549320516778, 'feature_fraction': 0.8799721943430512, 'lambda_l1': 10, 'lambda_l2': 10, 'learning_rate': 0.15495427649405374, 'max_depth': 7, 'min_data_in_leaf': 474, 'num_leaves': 38}",0.6161684782608695,0.6256793478260869,0.6338315217391305,0.6243206521739131,0.6331521739130435,0.6266304347826087,0.006481989370585112,13
1.6009543895721436,0.31930431765626266,0.01044921875,0.0013660734587247062,0.5764923982534326,0.9966461771613577,0.01,1,0.22899106101044808,8,320,28,"{'bagging_fraction': 0.5764923982534326, 'feature_fraction': 0.9966461771613577, 'lambda_l1': 0.01, 'lambda_l2': 1, 'learning_rate': 0.22899106101044808, 'max_depth': 8, 'min_data_in_leaf': 320, 'num_leaves': 28}",0.7105978260869565,0.7099184782608695,0.7119565217391305,0.704483695652174,0.720108695652174,0.7114130434782608,0.0050363459219702885,1
1.3014674663543702,0.2685073838612067,0.010435914993286133,0.0026684264122214807,0.5130103185970559,0.9897771074506667,10,0.1,0.15781247538098742,7,352,21,"{'bagging_fraction': 0.5130103185970559, 'feature_fraction': 0.9897771074506667, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.15781247538098742, 'max_depth': 7, 'min_data_in_leaf': 352, 'num_leaves': 21}",0.6243206521739131,0.6338315217391305,0.6426630434782609,0.6433423913043478,0.6616847826086957,0.6411684782608695,0.012373831597855938,10
1.1595332145690918,0.1101958935801177,0.007345247268676758,0.0003541380490915731,0.6368466053024314,0.8880304987479203,10,100,0.22497923676042464,8,505,36,"{'bagging_fraction': 0.6368466053024314, 'feature_fraction': 0.8880304987479203, 'lambda_l1': 10, 'lambda_l2': 100, 'learning_rate': 0.22497923676042464, 'max_depth': 8, 'min_data_in_leaf': 505, 'num_leaves': 36}",0.6019021739130435,0.6114130434782609,0.6182065217391305,0.6100543478260869,0.6209239130434783,0.6125,0.006678372677958993,17
1.1271542072296143,0.23719862620683707,0.024295473098754884,0.032250897597811225,0.5517559963200034,0.9325044568707964,0.1,0.1,0.18515504917299874,6,490,37,"{'bagging_fraction': 0.5517559963200034, 'feature_fraction': 0.9325044568707964, 'lambda_l1': 0.1, 'lambda_l2': 0.1, 'learning_rate': 0.18515504917299874, 'max_depth': 6, 'min_data_in_leaf': 490, 'num_leaves': 37}",0.6745923913043478,0.6847826086956522,0.6623641304347826,0.6603260869565217,0.6834239130434783,0.6730978260869567,0.010234505209383973,6
1.3334733486175536,0.17645241261531025,0.009532880783081055,0.0008460370996979131,0.6550265646722229,0.9878997883128379,10,10,0.10678409333658072,9,512,35,"{'bagging_fraction': 0.6550265646722229, 'feature_fraction': 0.9878997883128379, 'lambda_l1': 10, 'lambda_l2': 10, 'learning_rate': 0.10678409333658072, 'max_depth': 9, 'min_data_in_leaf': 512, 'num_leaves': 35}",0.5991847826086957,0.6100543478260869,0.6188858695652174,0.6073369565217391,0.6209239130434783,0.6112771739130436,0.00792714790533414,18
1.575825834274292,0.236308456835746,0.011738967895507813,0.0009648155596679535,0.6494640220274762,0.907938426477816,0.1,0.01,0.14214017645310711,9,340,34,"{'bagging_fraction': 0.6494640220274762, 'feature_fraction': 0.907938426477816, 'lambda_l1': 0.1, 'lambda_l2': 0.01, 'learning_rate': 0.14214017645310711, 'max_depth': 9, 'min_data_in_leaf': 340, 'num_leaves': 34}",0.686141304347826,0.6915760869565217,0.6820652173913043,0.6745923913043478,0.704483695652174,0.6877717391304347,0.010026768873638663,3
