mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_feature_fraction,param_lambda_l1,param_lambda_l2,param_learning_rate,param_max_depth,param_min_data_in_leaf,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.807902479171753,0.37831297824326443,0.05159826278686523,0.005713797213502388,0.5749080237694725,0.9901428612819833,1,100,0.18952752369197307,7,514,30,"{'bagging_fraction': 0.5749080237694725, 'feature_fraction': 0.9901428612819833, 'lambda_l1': 1, 'lambda_l2': 100, 'learning_rate': 0.18952752369197307, 'max_depth': 7, 'min_data_in_leaf': 514, 'num_leaves': 30}",0.9159090909090909,0.91,0.9104545454545454,0.9105681818181818,0.9104545454545454,0.9114772727272727,0.00222448805513494,16
4.83253583908081,0.2648642875952284,0.07879114151000977,0.003410834321456892,0.5918497783931734,0.8667417222278044,1,100,0.24548647782429914,9,593,21,"{'bagging_fraction': 0.5918497783931734, 'feature_fraction': 0.8667417222278044, 'lambda_l1': 1, 'lambda_l2': 100, 'learning_rate': 0.24548647782429914, 'max_depth': 9, 'min_data_in_leaf': 593, 'num_leaves': 21}",0.9194318181818182,0.9179545454545455,0.9169318181818182,0.9155681818181818,0.9182954545454546,0.9176363636363636,0.0013063734421090937,10
4.938933563232422,0.15468536738955502,0.0690849781036377,0.008797847296565213,0.5363649934414201,0.8366809019706868,10,0.1,0.17871346474483568,9,644,36,"{'bagging_fraction': 0.5363649934414201, 'feature_fraction': 0.8366809019706868, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.17871346474483568, 'max_depth': 9, 'min_data_in_leaf': 644, 'num_leaves': 36}",0.9197727272727273,0.9161363636363636,0.9185227272727273,0.918409090909091,0.9144318181818182,0.9174545454545454,0.0019131450459759218,11
5.0001729965209964,0.4211497059385398,0.06224846839904785,0.008084126859708805,0.6049549320516778,0.8799721943430512,10,10,0.15495427649405374,7,474,38,"{'bagging_fraction': 0.6049549320516778, 'feature_fraction': 0.8799721943430512, 'lambda_l1': 10, 'lambda_l2': 10, 'learning_rate': 0.15495427649405374, 'max_depth': 7, 'min_data_in_leaf': 474, 'num_leaves': 38}",0.9185227272727273,0.9135227272727273,0.9136363636363637,0.9131818181818182,0.9095454545454545,0.9136818181818182,0.002857316258020312,13
5.6375940322875975,0.7522147278014636,0.0648930549621582,0.00603322455133693,0.5764923982534326,0.9966461771613577,0.01,1,0.22899106101044808,8,320,28,"{'bagging_fraction': 0.5764923982534326, 'feature_fraction': 0.9966461771613577, 'lambda_l1': 0.01, 'lambda_l2': 1, 'learning_rate': 0.22899106101044808, 'max_depth': 8, 'min_data_in_leaf': 320, 'num_leaves': 28}",0.9340909090909091,0.9340909090909091,0.9305681818181818,0.9363636363636364,0.9334090909090909,0.9337045454545455,0.0018597520495889992,1
4.37518458366394,0.24970660781236848,0.06718959808349609,0.024042220172518232,0.5130103185970559,0.9897771074506667,10,0.1,0.15781247538098742,7,352,21,"{'bagging_fraction': 0.5130103185970559, 'feature_fraction': 0.9897771074506667, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.15781247538098742, 'max_depth': 7, 'min_data_in_leaf': 352, 'num_leaves': 21}",0.9165909090909091,0.9178409090909091,0.91625,0.915,0.9139772727272727,0.9159318181818182,0.0013318259385439745,12
5.171504974365234,0.2867827227380962,0.07554454803466797,0.008784747196675347,0.6368466053024314,0.8880304987479203,10,100,0.22497923676042464,8,505,36,"{'bagging_fraction': 0.6368466053024314, 'feature_fraction': 0.8880304987479203, 'lambda_l1': 10, 'lambda_l2': 100, 'learning_rate': 0.22497923676042464, 'max_depth': 8, 'min_data_in_leaf': 505, 'num_leaves': 36}",0.9139772727272727,0.9109090909090909,0.9127272727272727,0.9114772727272727,0.9088636363636363,0.911590909090909,0.0017263753649848185,15
4.669141960144043,0.2758356668978012,0.05901556015014649,0.019976404113887916,0.5517559963200034,0.9325044568707964,0.1,0.1,0.18515504917299874,6,490,37,"{'bagging_fraction': 0.5517559963200034, 'feature_fraction': 0.9325044568707964, 'lambda_l1': 0.1, 'lambda_l2': 0.1, 'learning_rate': 0.18515504917299874, 'max_depth': 6, 'min_data_in_leaf': 490, 'num_leaves': 37}",0.9246590909090909,0.9207954545454545,0.9218181818181819,0.9201136363636364,0.9194318181818182,0.9213636363636365,0.0018266846634009245,7
5.446265029907226,0.3752626162622442,0.08423318862915039,0.010041802273595331,0.6550265646722229,0.9878997883128379,10,10,0.10678409333658072,9,512,35,"{'bagging_fraction': 0.6550265646722229, 'feature_fraction': 0.9878997883128379, 'lambda_l1': 10, 'lambda_l2': 10, 'learning_rate': 0.10678409333658072, 'max_depth': 9, 'min_data_in_leaf': 512, 'num_leaves': 35}",0.9118181818181819,0.9107954545454545,0.9085227272727273,0.9107954545454545,0.9092045454545454,0.9102272727272727,0.001193993230596698,17
6.219399929046631,0.10283229323625641,0.08314781188964844,0.011278888452217216,0.6494640220274762,0.907938426477816,0.1,0.01,0.14214017645310711,9,340,34,"{'bagging_fraction': 0.6494640220274762, 'feature_fraction': 0.907938426477816, 'lambda_l1': 0.1, 'lambda_l2': 0.01, 'learning_rate': 0.14214017645310711, 'max_depth': 9, 'min_data_in_leaf': 340, 'num_leaves': 34}",0.9317045454545455,0.9314772727272728,0.9281818181818182,0.9327272727272727,0.9289772727272727,0.9306136363636364,0.0017317525637771647,3
