mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
140.00907554626465,1.6688587241168629,0.6974926471710206,0.04631427032109369,True,entropy,48,,12,9,624,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 48, 'max_features': None, 'min_samples_leaf': 12, 'min_samples_split': 9, 'n_estimators': 624}",0.8822443181818181,0.8811079545454545,0.8825284090909091,0.8741477272727273,0.8788352272727272,0.8797727272727272,0.0030985450464627263,14
41.83351120948792,0.6925045373432315,0.14709944725036622,0.02386137898905433,False,gini,42,,12,9,109,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 42, 'max_features': None, 'min_samples_leaf': 12, 'min_samples_split': 9, 'n_estimators': 109}",0.842471590909091,0.8420454545454545,0.8295454545454546,0.83125,0.845028409090909,0.8380681818181819,0.006368327207801081,19
10.70050778388977,0.10807731987165897,0.3883057594299316,0.01278130112477705,False,entropy,22,log2,9,6,353,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 22, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 353}",0.903125,0.9014204545454545,0.904971590909091,0.8958806818181818,0.9007102272727273,0.9012215909090908,0.0030499775605461027,11
14.47464451789856,0.24275508117287808,0.45058541297912597,0.020341014051649075,False,entropy,57,log2,9,5,469,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 57, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 469}",0.9079545454545455,0.9041193181818182,0.9039772727272727,0.8984375,0.9025568181818182,0.9034090909090908,0.0030637067533052075,10
26.16496162414551,0.348405135798118,0.5307839393615723,0.03484225931484629,False,entropy,63,sqrt,5,14,485,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 63, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 485}",0.9379261363636363,0.9346590909090909,0.9345170454545455,0.9319602272727273,0.9359375,0.9349999999999999,0.0019509414447033053,1
8.578862190246582,0.3306009359598973,0.2667234897613525,0.03566191329459434,False,entropy,34,log2,7,11,253,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 34, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 253}",0.9150568181818182,0.9120738636363637,0.9130681818181818,0.9072443181818182,0.9137784090909091,0.9122443181818183,0.002682215398164137,5
1.1780931949615479,0.05476556359900914,0.052032470703125,0.015439938403188594,False,gini,22,sqrt,7,11,30,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 22, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 30}",0.9160511363636363,0.9126420454545454,0.9160511363636363,0.912784090909091,0.9144886363636363,0.914403409090909,0.0014941129309436999,3
18.015729665756226,0.17611864638686966,0.7986430168151856,0.033782504941663474,True,gini,37,sqrt,6,14,786,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 37, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 14, 'n_estimators': 786}",0.915625,0.9117897727272727,0.915625,0.909375,0.915340909090909,0.9135511363636363,0.00254352605518174,4
343.53020467758176,9.526884581715187,0.9261383056640625,0.03838873326863532,False,gini,21,,11,12,952,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 21, 'max_features': None, 'min_samples_leaf': 11, 'min_samples_split': 12, 'n_estimators': 952}",0.8434659090909091,0.8417613636363637,0.8356534090909091,0.8323863636363636,0.8446022727272727,0.8395738636363637,0.004738104940770315,18
0.21139879226684571,0.009965403748148065,0.019097614288330077,0.005039772052364322,True,entropy,36,log2,12,8,11,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 36, 'max_features': 'log2', 'min_samples_leaf': 12, 'min_samples_split': 8, 'n_estimators': 11}",0.8488636363636364,0.8356534090909091,0.8441761363636363,0.8355113636363637,0.8241477272727272,0.8376704545454545,0.00847591309472061,20
16.095776557922363,0.40117227254201365,0.45412912368774416,0.015118865060139475,False,entropy,73,log2,8,10,486,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 73, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 486}",0.9119318181818182,0.9099431818181818,0.9089488636363636,0.9048295454545454,0.9085227272727273,0.9088352272727273,0.0023226060722693074,8
4.904892015457153,0.11097325057795177,0.22997441291809081,0.01042772048735657,True,entropy,45,log2,14,8,279,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 45, 'max_features': 'log2', 'min_samples_leaf': 14, 'min_samples_split': 8, 'n_estimators': 279}",0.8728693181818182,0.8697443181818182,0.8710227272727272,0.8613636363636363,0.8671875,0.8684375,0.003990845347906785,17
