mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_gamma,param_lambda,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.833584260940552,0.08925315073380194,0.035456085205078126,0.0017626909571039728,0.1,0.8982714934301164,0.917173949330819,20,0.19921253948662176,5,3,264,0.6232334448672797,"{'alpha': 0.1, 'colsample_bytree': 0.8982714934301164, 'gamma': 0.917173949330819, 'lambda': 20, 'learning_rate': 0.19921253948662176, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 264, 'subsample': 0.6232334448672797}",0.9297348484848484,0.9295454545454546,0.9340909090909091,0.9380681818181819,0.9274621212121212,0.9317803030303031,0.0038131731217187622,5
10.65001721382141,0.575937535264475,0.08490924835205078,0.006098189316118656,1,0.6668543055695109,0.7143340896097039,5,0.055146123573950614,5,8,463,0.6849356442713105,"{'alpha': 1, 'colsample_bytree': 0.6668543055695109, 'gamma': 0.7143340896097039, 'lambda': 5, 'learning_rate': 0.055146123573950614, 'max_depth': 5, 'min_child_weight': 8, 'n_estimators': 463, 'subsample': 0.6849356442713105}",0.9297348484848484,0.9263257575757575,0.9301136363636363,0.931060606060606,0.924810606060606,0.928409090909091,0.002407613421525856,7
2.2857754707336424,0.11612551140884687,0.01896657943725586,0.0031190441263096278,1,0.9961057796456088,3.0874075481385828,1,0.18118910790805948,7,9,98,0.8099098641033556,"{'alpha': 1, 'colsample_bytree': 0.9961057796456088, 'gamma': 3.0874075481385828, 'lambda': 1, 'learning_rate': 0.18118910790805948, 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 98, 'subsample': 0.8099098641033556}",0.9130681818181818,0.9113636363636364,0.9143939393939394,0.9183712121212121,0.9054924242424243,0.9125378787878787,0.004213578884465145,16
4.367057418823242,0.22700318407989706,0.03128824234008789,0.0015122528280822084,0.1,0.569746930326021,1.4607232426760908,5,0.14561549781679067,7,9,180,0.9439761626945282,"{'alpha': 0.1, 'colsample_bytree': 0.569746930326021, 'gamma': 1.4607232426760908, 'lambda': 5, 'learning_rate': 0.14561549781679067, 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 180, 'subsample': 0.9439761626945282}",0.9321969696969697,0.9274621212121212,0.9291666666666667,0.9306818181818182,0.925,0.9289015151515152,0.002505732637657756,6
8.871604919433594,0.20458962053030572,0.076702880859375,0.0021728231988335438,0.1,0.5852620618436457,0.3252579649263976,10,0.2855504389212132,9,2,314,0.6063865008880857,"{'alpha': 0.1, 'colsample_bytree': 0.5852620618436457, 'gamma': 0.3252579649263976, 'lambda': 10, 'learning_rate': 0.2855504389212132, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 314, 'subsample': 0.6063865008880857}",0.9424242424242424,0.9441287878787878,0.9484848484848485,0.9482954545454545,0.9412878787878788,0.9449242424242424,0.002971493735978057,1
7.560673093795776,0.20156978476853102,0.031249523162841797,0.0024255751419847275,0.01,0.8421165132560784,2.2007624686980067,10,0.17379422752781754,6,1,469,0.672894435115225,"{'alpha': 0.01, 'colsample_bytree': 0.8421165132560784, 'gamma': 2.2007624686980067, 'lambda': 10, 'learning_rate': 0.17379422752781754, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 469, 'subsample': 0.672894435115225}",0.9212121212121213,0.9208333333333333,0.9240530303030303,0.9251893939393939,0.9183712121212121,0.9219318181818181,0.0024295632895188855,11
4.5610480308532715,0.08135509109500415,0.020992851257324217,0.0014873388012455462,1,0.6558555380447055,2.600340105889054,1,0.19192508195499786,8,2,267,0.7799016533479063,"{'alpha': 1, 'colsample_bytree': 0.6558555380447055, 'gamma': 2.600340105889054, 'lambda': 1, 'learning_rate': 0.19192508195499786, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 267, 'subsample': 0.7799016533479063}",0.9267045454545455,0.925,0.9267045454545455,0.9246212121212121,0.9193181818181818,0.9244696969696969,0.002714088502677725,9
9.378406143188476,0.26033926841512744,0.049237394332885744,0.0041137222164748305,0.01,0.9474136752138245,2.9894998940554256,10,0.06130682222763452,8,2,416,0.9314950036607718,"{'alpha': 0.01, 'colsample_bytree': 0.9474136752138245, 'gamma': 2.9894998940554256, 'lambda': 10, 'learning_rate': 0.06130682222763452, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 416, 'subsample': 0.9314950036607718}",0.9168560606060606,0.9130681818181818,0.9179924242424242,0.91875,0.9066287878787879,0.9146590909090909,0.004465200614633743,14
7.912128877639771,0.31443473580733927,0.036520528793334964,0.00252265133312789,0.01,0.982627653632069,3.0351712384334233,20,0.08523105624369066,8,1,394,0.9947547746402069,"{'alpha': 0.01, 'colsample_bytree': 0.982627653632069, 'gamma': 3.0351712384334233, 'lambda': 20, 'learning_rate': 0.08523105624369066, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 394, 'subsample': 0.9947547746402069}",0.9106060606060606,0.9096590909090909,0.9128787878787878,0.915340909090909,0.9013257575757576,0.9099621212121212,0.004744081906050196,17
6.823803186416626,0.21984745625206473,0.04011425971984863,0.0036424944716220743,1,0.6974407590877849,1.4674408735901907,5,0.09971060102220129,6,3,338,0.8423839899124046,"{'alpha': 1, 'colsample_bytree': 0.6974407590877849, 'gamma': 1.4674408735901907, 'lambda': 5, 'learning_rate': 0.09971060102220129, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 338, 'subsample': 0.8423839899124046}",0.928219696969697,0.928219696969697,0.928219696969697,0.9291666666666667,0.9223484848484849,0.9272348484848486,0.0024705566453212618,8
