mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_gamma,param_lambda,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.9896750450134277,0.04594711990430845,0.009498405456542968,0.0008323298576268141,0.1,0.8982714934301164,0.917173949330819,20,0.19921253948662176,5,3,264,0.6232334448672797,"{'alpha': 0.1, 'colsample_bytree': 0.8982714934301164, 'gamma': 0.917173949330819, 'lambda': 20, 'learning_rate': 0.19921253948662176, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 264, 'subsample': 0.6232334448672797}",0.9198863636363637,0.9357954545454545,0.9340909090909091,0.9414772727272728,0.9267045454545455,0.9315909090909091,0.007517197912973281,5
3.7400801181793213,0.10898121322661393,0.021049642562866212,0.0017638243839939029,1,0.6668543055695109,0.7143340896097039,5,0.055146123573950614,5,8,463,0.6849356442713105,"{'alpha': 1, 'colsample_bytree': 0.6668543055695109, 'gamma': 0.7143340896097039, 'lambda': 5, 'learning_rate': 0.055146123573950614, 'max_depth': 5, 'min_child_weight': 8, 'n_estimators': 463, 'subsample': 0.6849356442713105}",0.91875,0.9352272727272727,0.9357954545454545,0.9352272727272727,0.928409090909091,0.9306818181818182,0.006557517293751595,6
0.7175900936126709,0.01554428267384265,0.003977012634277344,0.00032058905811327843,1,0.9961057796456088,3.0874075481385828,1,0.18118910790805948,7,9,98,0.8099098641033556,"{'alpha': 1, 'colsample_bytree': 0.9961057796456088, 'gamma': 3.0874075481385828, 'lambda': 1, 'learning_rate': 0.18118910790805948, 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 98, 'subsample': 0.8099098641033556}",0.9085227272727273,0.9096590909090909,0.9227272727272727,0.9181818181818182,0.9017045454545455,0.9121590909090909,0.007439494228787679,15
1.2275240898132325,0.03144812676573691,0.006664848327636719,0.00017122980013571646,0.1,0.569746930326021,1.4607232426760908,5,0.14561549781679067,7,9,180,0.9439761626945282,"{'alpha': 0.1, 'colsample_bytree': 0.569746930326021, 'gamma': 1.4607232426760908, 'lambda': 5, 'learning_rate': 0.14561549781679067, 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 180, 'subsample': 0.9439761626945282}",0.9221590909090909,0.925,0.9301136363636363,0.9375,0.9272727272727272,0.928409090909091,0.005244536708733785,7
2.5605858325958253,0.015734933647606905,0.015948915481567384,0.0011726445048650387,0.1,0.5852620618436457,0.3252579649263976,10,0.2855504389212132,9,2,314,0.6063865008880857,"{'alpha': 0.1, 'colsample_bytree': 0.5852620618436457, 'gamma': 0.3252579649263976, 'lambda': 10, 'learning_rate': 0.2855504389212132, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 314, 'subsample': 0.6063865008880857}",0.9352272727272727,0.946590909090909,0.9477272727272728,0.9517045454545454,0.9397727272727273,0.9442045454545454,0.005909090909090904,1
2.546360969543457,0.07470326306141795,0.00668182373046875,0.0013211677379557805,0.01,0.8421165132560784,2.2007624686980067,10,0.17379422752781754,6,1,469,0.672894435115225,"{'alpha': 0.01, 'colsample_bytree': 0.8421165132560784, 'gamma': 2.2007624686980067, 'lambda': 10, 'learning_rate': 0.17379422752781754, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 469, 'subsample': 0.672894435115225}",0.9147727272727273,0.9147727272727273,0.9295454545454546,0.9221590909090909,0.9090909090909091,0.918068181818182,0.007082016568583135,11
1.38851957321167,0.03629615323748556,0.00572657585144043,0.0010986573267062723,1,0.6558555380447055,2.600340105889054,1,0.19192508195499786,8,2,267,0.7799016533479063,"{'alpha': 1, 'colsample_bytree': 0.6558555380447055, 'gamma': 2.600340105889054, 'lambda': 1, 'learning_rate': 0.19192508195499786, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 267, 'subsample': 0.7799016533479063}",0.9125,0.9238636363636363,0.9261363636363636,0.9323863636363636,0.9215909090909091,0.9232954545454547,0.00648822837437282,10
3.124566602706909,0.03540516715849194,0.011552047729492188,0.0009627804100327663,0.01,0.9474136752138245,2.9894998940554256,10,0.06130682222763452,8,2,416,0.9314950036607718,"{'alpha': 0.01, 'colsample_bytree': 0.9474136752138245, 'gamma': 2.9894998940554256, 'lambda': 10, 'learning_rate': 0.06130682222763452, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 416, 'subsample': 0.9314950036607718}",0.9119318181818182,0.9119318181818182,0.925,0.91875,0.9045454545454545,0.9144318181818182,0.006936473846378117,13
2.77135910987854,0.0660374086393745,0.009142684936523437,0.0009866688552422702,0.01,0.982627653632069,3.0351712384334233,20,0.08523105624369066,8,1,394,0.9947547746402069,"{'alpha': 0.01, 'colsample_bytree': 0.982627653632069, 'gamma': 3.0351712384334233, 'lambda': 20, 'learning_rate': 0.08523105624369066, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 394, 'subsample': 0.9947547746402069}",0.9079545454545455,0.9022727272727272,0.9170454545454545,0.9125,0.9022727272727272,0.9084090909090909,0.005776484103244927,16
2.481257104873657,0.09121554868597444,0.012074661254882813,0.0023577098087187894,1,0.6974407590877849,1.4674408735901907,5,0.09971060102220129,6,3,338,0.8423839899124046,"{'alpha': 1, 'colsample_bytree': 0.6974407590877849, 'gamma': 1.4674408735901907, 'lambda': 5, 'learning_rate': 0.09971060102220129, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 338, 'subsample': 0.8423839899124046}",0.9210227272727273,0.9227272727272727,0.9329545454545455,0.928409090909091,0.9204545454545454,0.9251136363636363,0.0048265364958171375,9
1.2585395336151124,0.12486557276748969,0.006636857986450195,0.0009852324043143036,0.01,0.6792328642721364,0.5793452976256486,0.1,0.20582453170688947,5,1,97,0.7483273008793065,"{'alpha': 0.01, 'colsample_bytree': 0.6792328642721364, 'gamma': 0.5793452976256486, 'lambda': 0.1, 'learning_rate': 0.20582453170688947, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 97, 'subsample': 0.7483273008793065}",0.93125,0.9477272727272728,0.9403409090909091,0.9431818181818182,0.9340909090909091,0.9393181818181819,0.005985088219210777,4
2.388730764389038,0.042747695415929717,0.005735158920288086,0.0010095935332427326,0.01,0.6625916610133735,3.64803089169032,5,0.1903108564619253,6,5,480,0.885297914889198,"{'alpha': 0.01, 'colsample_bytree': 0.6625916610133735, 'gamma': 3.64803089169032, 'lambda': 5, 'learning_rate': 0.1903108564619253, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 480, 'subsample': 0.885297914889198}",0.9022727272727272,0.9034090909090909,0.9142045454545454,0.9107954545454545,0.90625,0.9073863636363637,0.004502639262763394,17
