mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_gamma,param_lambda,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.15499792098999,0.12597351591747016,0.027870559692382814,0.004555752574557604,0.1,0.8982714934301164,0.917173949330819,20,0.19921253948662176,5,3,264,0.6232334448672797,"{'alpha': 0.1, 'colsample_bytree': 0.8982714934301164, 'gamma': 0.917173949330819, 'lambda': 20, 'learning_rate': 0.19921253948662176, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 264, 'subsample': 0.6232334448672797}",0.9315146348394431,0.9289570900824098,0.9178743961352657,0.9303779482807616,0.9357772094344985,0.9289002557544757,0.005964626653910422,5
7.654926204681397,0.46848373599225784,0.053545665740966794,0.0029473615466363754,1,0.6668543055695109,0.7143340896097039,5,0.055146123573950614,5,8,463,0.6849356442713105,"{'alpha': 1, 'colsample_bytree': 0.6668543055695109, 'gamma': 0.7143340896097039, 'lambda': 5, 'learning_rate': 0.055146123573950614, 'max_depth': 5, 'min_child_weight': 8, 'n_estimators': 463, 'subsample': 0.6849356442713105}",0.9292412617220801,0.9249786871270247,0.9164535379369139,0.9303779482807616,0.9317988064791134,0.9265700483091788,0.005547100284197371,6
1.7324862003326416,0.10176826347448659,0.011642742156982421,0.00045462691949622354,1,0.9961057796456088,3.0874075481385828,1,0.18118910790805948,7,9,98,0.8099098641033556,"{'alpha': 1, 'colsample_bytree': 0.9961057796456088, 'gamma': 3.0874075481385828, 'lambda': 1, 'learning_rate': 0.18118910790805948, 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 98, 'subsample': 0.8099098641033556}",0.9084967320261438,0.9076442171071327,0.9030974708724069,0.9096334185848253,0.9201477692526285,0.9098039215686274,0.005628033492777317,15
2.802797794342041,0.06275400703020592,0.022015190124511717,0.0009704876171430052,0.1,0.569746930326021,1.4607232426760908,5,0.14561549781679067,7,9,180,0.9439761626945282,"{'alpha': 0.1, 'colsample_bytree': 0.569746930326021, 'gamma': 1.4607232426760908, 'lambda': 5, 'learning_rate': 0.14561549781679067, 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 180, 'subsample': 0.9439761626945282}",0.9303779482807616,0.9215686274509803,0.9102017618641659,0.9281045751633987,0.9309462915601023,0.9242398408638817,0.0077690676133933,7
5.651124382019043,0.18217081406159125,0.04557900428771973,0.004201219663298564,0.1,0.5852620618436457,0.3252579649263976,10,0.2855504389212132,9,2,314,0.6063865008880857,"{'alpha': 0.1, 'colsample_bytree': 0.5852620618436457, 'gamma': 0.3252579649263976, 'lambda': 10, 'learning_rate': 0.2855504389212132, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 314, 'subsample': 0.6063865008880857}",0.9465757317419722,0.9374822392725206,0.9349246945154873,0.9462915601023018,0.9477124183006536,0.9425973287865871,0.005304198963487399,1
5.606660604476929,0.19932325074677798,0.01929302215576172,0.002306886965525162,0.01,0.8421165132560784,2.2007624686980067,10,0.17379422752781754,6,1,469,0.672894435115225,"{'alpha': 0.01, 'colsample_bytree': 0.8421165132560784, 'gamma': 2.2007624686980067, 'lambda': 10, 'learning_rate': 0.17379422752781754, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 469, 'subsample': 0.672894435115225}",0.920431940892299,0.9161693662972435,0.9099175902244956,0.9198635976129582,0.9238420005683433,0.918044899119068,0.004736724418531328,11
3.1721487045288086,0.10913302651121531,0.01503458023071289,0.0008358713642678864,1,0.6558555380447055,2.600340105889054,1,0.19192508195499786,8,2,267,0.7799016533479063,"{'alpha': 1, 'colsample_bytree': 0.6558555380447055, 'gamma': 2.600340105889054, 'lambda': 1, 'learning_rate': 0.19192508195499786, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 267, 'subsample': 0.7799016533479063}",0.9241261722080136,0.9195794259732879,0.9104859335038363,0.9249786871270247,0.9286729184427395,0.9215686274509803,0.006251776072747941,10
7.046131420135498,0.10957914214230649,0.03583855628967285,0.0011338336421757918,0.01,0.9474136752138245,2.9894998940554256,10,0.06130682222763452,8,2,416,0.9314950036607718,"{'alpha': 0.01, 'colsample_bytree': 0.9474136752138245, 'gamma': 2.9894998940554256, 'lambda': 10, 'learning_rate': 0.06130682222763452, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 416, 'subsample': 0.9314950036607718}",0.9167377095765843,0.9116226200625177,0.9016766126740551,0.9121909633418585,0.9246945154873544,0.913384484228474,0.007493515077624128,13
6.06274528503418,0.18915613724224642,0.027451086044311523,0.0011387755329317253,0.01,0.982627653632069,3.0351712384334233,20,0.08523105624369066,8,1,394,0.9947547746402069,"{'alpha': 0.01, 'colsample_bytree': 0.982627653632069, 'gamma': 3.0351712384334233, 'lambda': 20, 'learning_rate': 0.08523105624369066, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 394, 'subsample': 0.9947547746402069}",0.907928388746803,0.9065075305484512,0.8976982097186701,0.9107701051435066,0.920431940892299,0.9086672350099458,0.007326119031234791,16
5.608936405181884,0.1169343101085354,0.04665384292602539,0.021656218463075257,1,0.6974407590877849,1.4674408735901907,5,0.09971060102220129,6,3,338,0.8423839899124046,"{'alpha': 1, 'colsample_bytree': 0.6974407590877849, 'gamma': 1.4674408735901907, 'lambda': 5, 'learning_rate': 0.09971060102220129, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 338, 'subsample': 0.8423839899124046}",0.9266837169650469,0.9173060528559249,0.9124751349815289,0.9272520602443876,0.9315146348394431,0.9230463199772663,0.007033233729723782,8
2.44314866065979,0.23590479580344043,0.013550519943237305,0.0005975689897039213,0.01,0.6792328642721364,0.5793452976256486,0.1,0.20582453170688947,5,1,97,0.7483273008793065,"{'alpha': 0.01, 'colsample_bytree': 0.6792328642721364, 'gamma': 0.5793452976256486, 'lambda': 0.1, 'learning_rate': 0.20582453170688947, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 97, 'subsample': 0.7483273008793065}",0.9363455527138391,0.9340721795964763,0.9224211423699915,0.9340721795964763,0.940892298948565,0.9335606706450695,0.006101159147630406,4
4.750251340866089,0.11921713641341969,0.014078474044799805,0.002019260904623911,0.01,0.6625916610133735,3.64803089169032,5,0.1903108564619253,6,5,480,0.885297914889198,"{'alpha': 0.01, 'colsample_bytree': 0.6625916610133735, 'gamma': 3.64803089169032, 'lambda': 5, 'learning_rate': 0.1903108564619253, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 480, 'subsample': 0.885297914889198}",0.9110542767831771,0.9022449559533958,0.8974140380789997,0.9093492469451548,0.9170218812162546,0.9074168797953964,0.006870609733838918,17
2.4634056091308594,0.23259107266232304,0.013633394241333007,0.0021543486585860034,0.001,0.8608647605824367,1.1799245987447788,5,0.18068320734549853,5,3,112,0.9583054382694077,"{'alpha': 0.001, 'colsample_bytree': 0.8608647605824367, 'gamma': 1.1799245987447788, 'lambda': 5, 'learning_rate': 0.18068320734549853, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 112, 'subsample': 0.9583054382694077}",0.9238420005683433,0.9195794259732879,0.9119067917021881,0.9252628587666951,0.9312304631997727,0.9223643080420574,0.0064235363301192025,9
2.00968542098999,0.1054318148826372,0.025866985321044922,0.0031397219154421386,0.001,0.6571779905381634,2.542853455823514,20,0.11232305728721874,8,4,62,0.6307919639315172,"{'alpha': 0.001, 'colsample_bytree': 0.6571779905381634, 'gamma': 2.542853455823514, 'lambda': 20, 'learning_rate': 0.11232305728721874, 'max_depth': 8, 'min_child_weight': 4, 'n_estimators': 62, 'subsample': 0.6307919639315172}",0.9062233589087809,0.9013924410343848,0.8957090082409775,0.9045183290707587,0.9124751349815289,0.9040636544472861,0.00552375871091462,18
2.068630838394165,0.05798950776674978,0.007464599609375,0.0008353001012836649,0.1,0.8473924665198522,4.402339195076289,1,0.25203009489110423,4,5,183,0.782613828193164,"{'alpha': 0.1, 'colsample_bytree': 0.8473924665198522, 'gamma': 4.402339195076289, 'lambda': 1, 'learning_rate': 0.25203009489110423, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 183, 'subsample': 0.782613828193164}",0.9030974708724069,0.8951406649616368,0.8871838590508667,0.8962773515203183,0.9121909633418585,0.8987780619494175,0.008396105853990048,20
3.1260944843292235,0.11964095447273375,0.01808481216430664,0.0023953233994725084,1,0.5932850294430179,4.462794992449889,5,0.1310862552513185,7,9,280,0.9627313766183017,"{'alpha': 1, 'colsample_bytree': 0.5932850294430179, 'gamma': 4.462794992449889, 'lambda': 5, 'learning_rate': 0.1310862552513185, 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 280, 'subsample': 0.9627313766183017}",0.9042341574310884,0.900824097755044,0.8871838590508667,0.907075873827792,0.9096334185848253,0.9017902813299232,0.007870271951401548,19
3.2052011489868164,0.07143598516048859,0.020348787307739258,0.001947067037485988,0.001,0.6139675812709708,2.1355389431312815,10,0.13814221408354227,6,7,247,0.8042989210310263,"{'alpha': 0.001, 'colsample_bytree': 0.6139675812709708, 'gamma': 2.1355389431312815, 'lambda': 10, 'learning_rate': 0.13814221408354227, 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 247, 'subsample': 0.8042989210310263}",0.9187269110542767,0.9127593066211992,0.9062233589087809,0.9178743961352657,0.9238420005683433,0.9158851946575732,0.005974366593244851,12
2.636088800430298,0.16291913927931823,0.015370941162109375,0.0009798141613286784,0.001,0.7424149856794916,3.4621801644513517,1,0.13440379285090698,6,6,209,0.8075162486973464,"{'alpha': 0.001, 'colsample_bytree': 0.7424149856794916, 'gamma': 3.4621801644513517, 'lambda': 1, 'learning_rate': 0.13440379285090698, 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 209, 'subsample': 0.8075162486973464}",0.9156010230179028,0.9084967320261438,0.9042341574310884,0.9130434782608695,0.9246945154873544,0.9132139812446718,0.006934253847455336,14
5.274510240554809,0.11009740046245092,0.03235955238342285,0.005531754382222579,0.001,0.7019180855290204,0.3244612355449078,1,0.2906118237355278,9,7,435,0.8849082359697769,"{'alpha': 0.001, 'colsample_bytree': 0.7019180855290204, 'gamma': 0.3244612355449078, 'lambda': 1, 'learning_rate': 0.2906118237355278, 'max_depth': 9, 'min_child_weight': 7, 'n_estimators': 435, 'subsample': 0.8849082359697769}",0.9434498437055981,0.9383347541915317,0.9337880079568059,0.9428815004262575,0.9485649332196647,0.9414038078999715,0.005001420858198359,3
5.424635934829712,1.1678569392714777,0.0459841251373291,0.008426540241274861,0.001,0.6424202471887338,0.18443473677266398,0.1,0.2941537389581632,7,6,392,0.7114585856946446,"{'alpha': 0.001, 'colsample_bytree': 0.6424202471887338, 'gamma': 0.18443473677266398, 'lambda': 0.1, 'learning_rate': 0.2941537389581632, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 392, 'subsample': 0.7114585856946446}",0.9457232168229611,0.9406081273088945,0.9326513213981245,0.9443023586246093,0.9471440750213129,0.9420858198351805,0.005194670009554948,2
