mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_feature_fraction,param_lambda_l1,param_lambda_l2,param_learning_rate,param_max_depth,param_min_data_in_leaf,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.5974788665771484,0.2902072635074836,0.009680795669555663,0.0005031835809742395,0.5749080237694725,0.9901428612819833,1,100,0.18952752369197307,7,514,30,"{'bagging_fraction': 0.5749080237694725, 'feature_fraction': 0.9901428612819833, 'lambda_l1': 1, 'lambda_l2': 100, 'learning_rate': 0.18952752369197307, 'max_depth': 7, 'min_data_in_leaf': 514, 'num_leaves': 30}",0.8914772727272727,0.9051136363636364,0.9051136363636364,0.9073863636363636,0.88125,0.8980681818181818,0.010123207932418232,15
1.3036963939666748,0.2364358926432847,0.012411022186279297,0.004121867842123954,0.5918497783931734,0.8667417222278044,1,100,0.24548647782429914,9,593,21,"{'bagging_fraction': 0.5918497783931734, 'feature_fraction': 0.8667417222278044, 'lambda_l1': 1, 'lambda_l2': 100, 'learning_rate': 0.24548647782429914, 'max_depth': 9, 'min_data_in_leaf': 593, 'num_leaves': 21}",0.8960227272727272,0.9034090909090909,0.9039772727272727,0.90625,0.8903409090909091,0.9,0.005926547641093306,14
1.0672832489013673,0.14564766335332172,0.008687639236450195,0.0010489265053478234,0.5363649934414201,0.8366809019706868,10,0.1,0.17871346474483568,9,644,36,"{'bagging_fraction': 0.5363649934414201, 'feature_fraction': 0.8366809019706868, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.17871346474483568, 'max_depth': 9, 'min_data_in_leaf': 644, 'num_leaves': 36}",0.8875,0.8982954545454546,0.8948863636363636,0.8954545454545455,0.8767045454545455,0.8905681818181819,0.007795487675519329,18
1.694667673110962,0.16966602272515668,0.011925745010375976,0.0034833313269728126,0.6049549320516778,0.8799721943430512,10,10,0.15495427649405374,7,474,38,"{'bagging_fraction': 0.6049549320516778, 'feature_fraction': 0.8799721943430512, 'lambda_l1': 10, 'lambda_l2': 10, 'learning_rate': 0.15495427649405374, 'max_depth': 7, 'min_data_in_leaf': 474, 'num_leaves': 38}",0.8988636363636363,0.9028409090909091,0.9113636363636364,0.9090909090909091,0.89375,0.9031818181818181,0.006474281606020044,13
2.6521629810333254,0.42422081667999545,0.015213203430175782,0.0028621135119312763,0.5764923982534326,0.9966461771613577,0.01,1,0.22899106101044808,8,320,28,"{'bagging_fraction': 0.5764923982534326, 'feature_fraction': 0.9966461771613577, 'lambda_l1': 0.01, 'lambda_l2': 1, 'learning_rate': 0.22899106101044808, 'max_depth': 8, 'min_data_in_leaf': 320, 'num_leaves': 28}",0.9318181818181818,0.9397727272727273,0.9414772727272728,0.9443181818181818,0.9323863636363636,0.9379545454545454,0.0049974166880218515,1
1.7859453678131103,0.25576331250510576,0.010049962997436523,0.00209311309765001,0.5130103185970559,0.9897771074506667,10,0.1,0.15781247538098742,7,352,21,"{'bagging_fraction': 0.5130103185970559, 'feature_fraction': 0.9897771074506667, 'lambda_l1': 10, 'lambda_l2': 0.1, 'learning_rate': 0.15781247538098742, 'max_depth': 7, 'min_data_in_leaf': 352, 'num_leaves': 21}",0.8977272727272727,0.9107954545454545,0.9130681818181818,0.9130681818181818,0.9028409090909091,0.9075,0.00616575453011389,10
1.8613991737365723,0.5540970619185533,0.011362409591674805,0.00190889557214862,0.6368466053024314,0.8880304987479203,10,100,0.22497923676042464,8,505,36,"{'bagging_fraction': 0.6368466053024314, 'feature_fraction': 0.8880304987479203, 'lambda_l1': 10, 'lambda_l2': 100, 'learning_rate': 0.22497923676042464, 'max_depth': 8, 'min_data_in_leaf': 505, 'num_leaves': 36}",0.8886363636363637,0.8994318181818182,0.9005681818181818,0.8988636363636363,0.8806818181818182,0.8936363636363636,0.007768938470516874,17
2.974732208251953,0.4841791594278561,0.017481422424316405,0.00402166349159162,0.5517559963200034,0.9325044568707964,0.1,0.1,0.18515504917299874,6,490,37,"{'bagging_fraction': 0.5517559963200034, 'feature_fraction': 0.9325044568707964, 'lambda_l1': 0.1, 'lambda_l2': 0.1, 'learning_rate': 0.18515504917299874, 'max_depth': 6, 'min_data_in_leaf': 490, 'num_leaves': 37}",0.9232954545454546,0.9272727272727272,0.9278409090909091,0.9323863636363636,0.9193181818181818,0.9260227272727273,0.004421608285987202,5
2.366895818710327,0.24728101939935723,0.013888025283813476,0.0009096938115915489,0.6550265646722229,0.9878997883128379,10,10,0.10678409333658072,9,512,35,"{'bagging_fraction': 0.6550265646722229, 'feature_fraction': 0.9878997883128379, 'lambda_l1': 10, 'lambda_l2': 10, 'learning_rate': 0.10678409333658072, 'max_depth': 9, 'min_data_in_leaf': 512, 'num_leaves': 35}",0.8943181818181818,0.89375,0.9011363636363636,0.9005681818181818,0.8823863636363637,0.8944318181818183,0.0067553927035008095,16
2.3480194091796873,0.23495705178440185,0.014137172698974609,0.0018752031394561712,0.6494640220274762,0.907938426477816,0.1,0.01,0.14214017645310711,9,340,34,"{'bagging_fraction': 0.6494640220274762, 'feature_fraction': 0.907938426477816, 'lambda_l1': 0.1, 'lambda_l2': 0.01, 'learning_rate': 0.14214017645310711, 'max_depth': 9, 'min_data_in_leaf': 340, 'num_leaves': 34}",0.9301136363636363,0.9426136363636364,0.9443181818181818,0.9386363636363636,0.9267045454545455,0.9364772727272725,0.0069252949932693585,2
