mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20.32673759460449,0.9767225897491912,0.14808955192565917,0.0318903301113749,True,entropy,48,,12,9,624,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 48, 'max_features': None, 'min_samples_leaf': 12, 'min_samples_split': 9, 'n_estimators': 624}",0.8909090909090909,0.8784090909090909,0.897159090909091,0.8948863636363636,0.8835227272727273,0.8889772727272728,0.007028939588269149,15
4.655403804779053,0.15009215964703299,0.040424537658691403,0.004915124797437308,False,gini,42,,12,9,109,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 42, 'max_features': None, 'min_samples_leaf': 12, 'min_samples_split': 9, 'n_estimators': 109}",0.8630681818181818,0.8590909090909091,0.8545454545454545,0.8664772727272727,0.8477272727272728,0.8581818181818182,0.006573252210899787,20
2.220271110534668,0.18977130403875653,0.1067091941833496,0.0121009047532007,False,entropy,22,log2,9,6,353,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 22, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 353}",0.9227272727272727,0.9198863636363637,0.9306818181818182,0.9159090909090909,0.915340909090909,0.9209090909090909,0.005583235680244664,9
2.930554723739624,0.1446965586916394,0.1703432559967041,0.009930470281856384,False,entropy,57,log2,9,5,469,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 57, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 469}",0.9210227272727273,0.9210227272727273,0.928409090909091,0.9159090909090909,0.9181818181818182,0.9209090909090909,0.004212216589284255,9
4.014644575119019,0.12922637931400813,0.15087394714355468,0.03661840492158821,False,entropy,63,sqrt,5,14,485,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 63, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 485}",0.9443181818181818,0.9443181818181818,0.9448863636363637,0.9403409090909091,0.9369318181818181,0.9421590909090909,0.003078685723669137,1
1.3950492858886718,0.0310626496964991,0.08649296760559082,0.010738027794709407,False,entropy,34,log2,7,11,253,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 34, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 253}",0.9335227272727272,0.9318181818181818,0.9318181818181818,0.9306818181818182,0.93125,0.9318181818181819,0.0009507500301523431,3
0.18991327285766602,0.007981690641287524,0.015116071701049805,0.0007025479036502533,False,gini,22,sqrt,7,11,30,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 22, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 30}",0.9363636363636364,0.93125,0.9340909090909091,0.9278409090909091,0.928409090909091,0.9315909090909091,0.0032659336052727026,4
3.4770079612731934,0.5210198985880599,0.25003342628479003,0.0314786399513132,True,gini,37,sqrt,6,14,786,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 37, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 14, 'n_estimators': 786}",0.9255681818181818,0.9232954545454546,0.9346590909090909,0.9261363636363636,0.9227272727272727,0.9264772727272728,0.004291183542840735,7
43.33153357505798,3.048113024145476,0.32201099395751953,0.017774615180680006,False,gini,21,,11,12,952,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 21, 'max_features': None, 'min_samples_leaf': 11, 'min_samples_split': 12, 'n_estimators': 952}",0.8613636363636363,0.8573863636363637,0.8613636363636363,0.8636363636363636,0.8522727272727273,0.8592045454545454,0.004007998201942802,19
0.08110342025756836,0.00542807501148951,0.01576070785522461,0.0004074740057678414,True,entropy,36,log2,12,8,11,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 36, 'max_features': 'log2', 'min_samples_leaf': 12, 'min_samples_split': 8, 'n_estimators': 11}",0.8590909090909091,0.8585227272727273,0.8676136363636363,0.8511363636363637,0.8653409090909091,0.8603409090909091,0.005787650717384899,18
