mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.615013074874878,0.08464820584532085,0.050750207901000974,0.001446808760337226,True,entropy,22,,9,8,131,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 22, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 131}",0.8670756646216768,0.8895705521472392,0.8793456032719836,0.8752556237218814,0.8870143149284253,0.8796523517382413,0.0081261008123949,12
29.89802827835083,1.0672928168085076,0.23787307739257812,0.039481165853455714,True,gini,82,,5,9,673,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 82, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 9, 'n_estimators': 673}",0.8798568507157464,0.908997955010225,0.8890593047034765,0.8921267893660532,0.9023517382413088,0.894478527607362,0.010212671565794506,9
2.1035213470458984,0.08056060640657504,0.12495198249816894,0.020439406847662368,True,entropy,60,log2,13,7,395,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 60, 'max_features': 'log2', 'min_samples_leaf': 13, 'min_samples_split': 7, 'n_estimators': 395}",0.869120654396728,0.8813905930470347,0.8726993865030674,0.8834355828220859,0.8798568507157464,0.8773006134969326,0.005458628963206183,13
9.492191410064697,0.10884174697627852,0.28742613792419436,0.060974669412549816,False,entropy,28,sqrt,13,13,866,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 28, 'max_features': 'sqrt', 'min_samples_leaf': 13, 'min_samples_split': 13, 'n_estimators': 866}",0.9003067484662577,0.9125766871165644,0.9069529652351738,0.9156441717791411,0.9161554192229039,0.9103271983640081,0.00598487142194761,5
32.060703945159915,1.2213835741183177,0.3130648136138916,0.016505296981557237,True,gini,66,,11,17,792,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 66, 'max_features': None, 'min_samples_leaf': 11, 'min_samples_split': 17, 'n_estimators': 792}",0.8450920245398773,0.8798568507157464,0.8548057259713702,0.8634969325153374,0.8670756646216768,0.8620654396728016,0.011700308517273508,17
3.753758096694946,0.04247545137311853,0.17208390235900878,0.01919642664285493,False,entropy,54,log2,13,4,494,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 54, 'max_features': 'log2', 'min_samples_leaf': 13, 'min_samples_split': 4, 'n_estimators': 494}",0.8926380368098159,0.9023517382413088,0.8946830265848671,0.9059304703476483,0.8992842535787321,0.8989775051124745,0.004867333429616333,7
2.170524024963379,0.035673992466300125,0.16692023277282714,0.02519844479424615,True,gini,28,sqrt,8,19,397,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 28, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 19, 'n_estimators': 397}",0.9028629856850716,0.9125766871165644,0.9054192229038854,0.9146216768916156,0.9156441717791411,0.9102249488752557,0.005128808263388327,6
1.8443406105041504,0.2236108343226778,0.13837227821350098,0.013939655520994847,True,entropy,21,log2,10,3,349,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 21, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 3, 'n_estimators': 349}",0.8839468302658486,0.8946830265848671,0.8824130879345603,0.8916155419222904,0.8911042944785276,0.8887525562372188,0.004736701358650517,10
61.165445709228514,3.003713315018966,0.35428705215454104,0.02983009527778521,False,gini,67,,13,9,952,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 67, 'max_features': None, 'min_samples_leaf': 13, 'min_samples_split': 9, 'n_estimators': 952}",0.8185071574642127,0.8287321063394683,0.8210633946830266,0.8179959100204499,0.8297546012269938,0.8232106339468303,0.0050445383981774965,20
0.059310626983642575,0.01098916493715001,0.015508651733398438,0.0006572228059906648,True,entropy,88,log2,9,5,11,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 88, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 11}",0.8578732106339468,0.871676891615542,0.8599182004089979,0.8619631901840491,0.8711656441717791,0.8645194274028631,0.005784104549583216,16
6.1999979496002195,0.3215935324683173,0.27250018119812014,0.011921131418988389,False,entropy,61,log2,5,19,739,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 61, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 19, 'n_estimators': 739}",0.9268916155419223,0.9320040899795501,0.9279141104294478,0.9340490797546013,0.9309815950920245,0.9303680981595092,0.0026347850156902106,2
7.137035799026489,0.2220936506787849,0.319807767868042,0.04047759541823726,False,entropy,81,log2,5,15,872,"{'bootstrap': False, 'criterion': 'entropy', 'max_depth': 81, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 872}",0.9274028629856851,0.9335378323108384,0.9268916155419223,0.9350715746421268,0.9320040899795501,0.9309815950920246,0.0032815555288100355,1
4.467738199234009,0.19242281174049217,0.25134973526000975,0.025009990894322657,False,gini,79,log2,9,17,758,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': 79, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 17, 'n_estimators': 758}",0.9095092024539877,0.9161554192229039,0.9120654396728016,0.918200408997955,0.9156441717791411,0.914314928425358,0.003111477311800196,3
