mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.04041428565979,0.047834911128766734,0.011652660369873048,0.0011290159137331125,0.6872700594236812,4.75357153204958,0.2329984854528513,7,7,171,0.662397808134481,"{'colsample_bytree': 0.6872700594236812, 'gamma': 4.75357153204958, 'learning_rate': 0.2329984854528513, 'max_depth': 7, 'min_child_weight': 7, 'n_estimators': 171, 'subsample': 0.662397808134481}",0.9066734850421887,0.9041165942214268,0.8969572999232933,0.9007926361544362,0.9176681155714651,0.905241626182562,0.007016510943201906,8
2.3620625495910645,0.062487852067770924,0.013690423965454102,0.00023227361057125972,0.5290418060840998,4.330880728874676,0.20027875293580222,10,3,199,0.6225646316108401,"{'colsample_bytree': 0.5290418060840998, 'gamma': 4.330880728874676, 'learning_rate': 0.20027875293580222, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 199, 'subsample': 0.6225646316108401}",0.9107645103554078,0.9087189976987983,0.8992585016619791,0.9066734850421887,0.9230375862950652,0.9096906162106878,0.0077223182535464535,6
6.318301773071289,0.09738968404367326,0.03537149429321289,0.0019065848037020043,0.8609993861334124,4.692763545078751,0.050194691460253585,7,1,363,0.8099025726528951,"{'colsample_bytree': 0.8609993861334124, 'gamma': 4.692763545078751, 'learning_rate': 0.050194691460253585, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 363, 'subsample': 0.8099025726528951}",0.913577090258246,0.9112758885195602,0.9007926361544362,0.9020710815648172,0.9225262081309128,0.9100485809255945,0.007987000092320637,5
3.394133138656616,0.05797527677024342,0.014817380905151367,0.0005126606794350839,0.7159725093210578,1.4561457009902097,0.20296322368059488,5,7,293,0.836965827544817,"{'colsample_bytree': 0.7159725093210578, 'gamma': 1.4561457009902097, 'learning_rate': 0.20296322368059488, 'max_depth': 5, 'min_child_weight': 7, 'n_estimators': 293, 'subsample': 0.836965827544817}",0.9273843006903605,0.9248274098695985,0.9133214011761698,0.922781897212989,0.9373561748913322,0.92513423676809,0.00774092097870184,1
5.215956735610962,0.06212152901333361,0.029066848754882812,0.000583108939913385,0.5232252063599989,3.0377242595071916,0.09263103092182289,9,2,437,0.9768807022739411,"{'colsample_bytree': 0.5232252063599989, 'gamma': 3.0377242595071916, 'learning_rate': 0.09263103092182289, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 437, 'subsample': 0.9768807022739411}",0.9263615443620558,0.922781897212989,0.9133214011761698,0.9192022500639223,0.935822040398875,0.9234978266428024,0.007518128653492951,3
2.9670117855072022,0.05220963312290478,0.01409912109375,0.0012624173033463004,0.7816441089227697,1.9270825126995805,0.05399156305505355,4,4,141,0.7760609974958406,"{'colsample_bytree': 0.7816441089227697, 'gamma': 1.9270825126995805, 'learning_rate': 0.05399156305505355, 'max_depth': 4, 'min_child_weight': 4, 'n_estimators': 141, 'subsample': 0.7760609974958406}",0.8880081820506265,0.8872411148043978,0.8775249296855024,0.8788033750958834,0.8964459217591408,0.8856047046791101,0.006892421597622837,9
1.5078473567962647,0.08103716369231755,0.007907295227050781,0.000881227509718864,0.5610191174223894,2.475884550556351,0.0585971302788046,3,4,99,0.8650089137415928,"{'colsample_bytree': 0.5610191174223894, 'gamma': 2.475884550556351, 'learning_rate': 0.0585971302788046, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 99, 'subsample': 0.8650089137415928}",0.8435182817693685,0.8302224495014063,0.8281769368447968,0.8281769368447968,0.8493991306571209,0.8358987471234979,0.008852013628882563,10
3.239763355255127,0.08049902015624424,0.016329002380371094,0.0008111489974694154,0.6558555380447055,2.600340105889054,0.1866775698358199,8,2,267,0.7799016533479063,"{'colsample_bytree': 0.6558555380447055, 'gamma': 2.600340105889054, 'learning_rate': 0.1866775698358199, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 267, 'subsample': 0.7799016533479063}",0.9271286116082843,0.9245717207875224,0.9145998465865508,0.9232932753771413,0.9360777294809511,0.9251342367680898,0.006905309599546017,2
2.9962419986724855,0.06508515488691688,0.012926530838012696,0.0009193475612300536,0.6975751180009072,4.6332943289689705,0.2318179989641052,10,7,301,0.6180909155642152,"{'colsample_bytree': 0.6975751180009072, 'gamma': 4.6332943289689705, 'learning_rate': 0.2318179989641052, 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 301, 'subsample': 0.6180909155642152}",0.9115315776016364,0.9105088212733317,0.9007926361544362,0.9046279723855791,0.9209920736384556,0.9096906162106878,0.006878749158684447,6
4.543085193634033,0.6600869124034145,0.02314286231994629,0.0016835823484511341,0.6626651653816322,1.9433864484474102,0.11783725794347398,7,8,459,0.9861021229056552,"{'colsample_bytree': 0.6626651653816322, 'gamma': 1.9433864484474102, 'learning_rate': 0.11783725794347398, 'max_depth': 7, 'min_child_weight': 8, 'n_estimators': 459, 'subsample': 0.9861021229056552}",0.9245717207875224,0.9268729225262081,0.9115315776016364,0.9169010483252366,0.9373561748913322,0.923446688826387,0.008846398837252916,4
