mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_bootstrap_features,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25.74407501220703,0.7166991577064757,0.3333733558654785,0.05776200884667463,True,False,0.9753571532049581,0.8659969709057025,70,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.9753571532049581, 'max_samples': 0.8659969709057025, 'n_estimators': 70}",0.9301968805931987,0.9229097417540271,0.9252109434927128,0.9248274098695985,0.9284070570186653,0.9263104065456405,0.0026257662843140674,7
14.081759023666383,0.4000627269140401,0.26905345916748047,0.02869856274637347,True,True,0.7229163764267956,0.5499874579090014,84,"{'bootstrap': True, 'bootstrap_features': True, 'max_features': 0.7229163764267956, 'max_samples': 0.5499874579090014, 'n_estimators': 84}",0.9409358220403988,0.9360777294809511,0.9411915111224751,0.930580414216313,0.9374840194323703,0.9372538992585016,0.0038738372658519977,6
11.64960699081421,0.2625127025074449,0.1123992919921875,0.01114247433385588,False,True,0.8005575058716043,0.8540362888980227,31,"{'bootstrap': False, 'bootstrap_features': True, 'max_features': 0.8005575058716043, 'max_samples': 0.8540362888980227, 'n_estimators': 31}",0.9510355407824086,0.9410636665814369,0.9409358220403988,0.9372283303502941,0.9459217591408847,0.9432370237790847,0.004778034723312952,2
3.9641339778900146,0.059067087109801075,0.0496574878692627,0.005936062653494444,True,False,0.8609993861334124,0.9692763545078751,11,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.8609993861334124, 'max_samples': 0.9692763545078751, 'n_estimators': 11}",0.928023523395551,0.92137560726157,0.9249552544106366,0.9192022500639223,0.9272564561493224,0.9241626182562005,0.0033905567791870524,8
7.291426753997802,0.3533516195764079,0.09152183532714844,0.012572873182677437,False,False,0.5917022549267169,0.6521211214797689,31,"{'bootstrap': False, 'bootstrap_features': False, 'max_features': 0.5917022549267169, 'max_samples': 0.6521211214797689, 'n_estimators': 31}",0.9432370237790846,0.9399130657120941,0.9429813346970084,0.9369726412682179,0.9410636665814369,0.9408335464075683,0.002288952883388877,5
7.201803541183471,0.24717037974004155,0.14303879737854003,0.01728209983146256,True,False,0.5115312125207079,0.7623873301291946,51,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.5115312125207079, 'max_samples': 0.7623873301291946, 'n_estimators': 51}",0.9457939145998466,0.9413193556635132,0.9452825364356942,0.9349271286116083,0.9440040910253132,0.9422654052671952,0.003983008935229166,3
29.914825201034546,0.502190883901201,0.2827428340911865,0.02062783132075944,False,False,0.9868777594207296,0.6163856702151521,71,"{'bootstrap': False, 'bootstrap_features': False, 'max_features': 0.9868777594207296, 'max_samples': 0.6163856702151521, 'n_estimators': 71}",0.9275121452313986,0.9203528509332651,0.9239324980823319,0.9197136282280747,0.9289184351828177,0.9240859115315775,0.003692384070184378,9
13.513997173309326,1.0402523250903002,0.2294084072113037,0.033428537491015466,True,False,0.5998368910791798,0.7571172192068059,73,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.5998368910791798, 'max_samples': 0.7571172192068059, 'n_estimators': 73}",0.9461774482229609,0.9408079774993607,0.9469445154691895,0.9387624648427512,0.9455382255177703,0.9436461263104065,0.003248760966355136,1
25.461600303649902,2.289958940933047,0.3126094818115234,0.057208562864340735,True,True,0.9299702033681603,0.8401537692938899,82,"{'bootstrap': True, 'bootstrap_features': True, 'max_features': 0.9299702033681603, 'max_samples': 0.8401537692938899, 'n_estimators': 82}",0.9488621835847609,0.938506775760675,0.9455382255177703,0.9341600613653797,0.9433648683201228,0.9420864229097419,0.0051981030709484346,4
6.104174041748047,1.2116160441908705,0.08185653686523438,0.02702047866991796,True,False,0.9744427686266666,0.9828160165372797,18,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.9744427686266666, 'max_samples': 0.9828160165372797, 'n_estimators': 18}",0.9238046535412938,0.9180516491945794,0.9216312963436462,0.9172845819483508,0.9264893889030938,0.9214523139861928,0.00346040954655427,10
