mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_bootstrap_features,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
33.49433841705322,0.39086276662676644,0.38210525512695315,0.09681037145920142,True,False,0.9753571532049581,0.8659969709057025,70,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.9753571532049581, 'max_samples': 0.8659969709057025, 'n_estimators': 70}",0.9298425035794641,0.9356719165473512,0.9251380650439762,0.9284107179382287,0.933524238085498,0.9305174882389036,0.0037266863331203,7
17.49591679573059,0.2953224025849045,0.40423970222473143,0.04946399396171879,True,True,0.7229163764267956,0.5499874579090014,84,"{'bootstrap': True, 'bootstrap_features': True, 'max_features': 0.7229163764267956, 'max_samples': 0.5499874579090014, 'n_estimators': 84}",0.9371037021885866,0.9393536510533852,0.9355696461444059,0.9341378605031704,0.9388422990386582,0.9370014317856412,0.0019586851494987393,6
16.316352128982544,0.49295381879914135,0.15408873558044434,0.0544257820393179,False,True,0.8005575058716043,0.8540362888980227,31,"{'bootstrap': False, 'bootstrap_features': True, 'max_features': 0.8005575058716043, 'max_samples': 0.8540362888980227, 'n_estimators': 31}",0.9454898752301084,0.9480466353037431,0.9436490079770914,0.942728574350583,0.9476375536919616,0.9455103293106975,0.0021052803990478323,1
5.156671094894409,0.49683186000907326,0.06986775398254394,0.01363124809314243,True,False,0.8609993861334124,0.9692763545078751,11,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.8609993861334124, 'max_samples': 0.9692763545078751, 'n_estimators': 11}",0.9237062794027409,0.9298425035794641,0.9215586009408877,0.9238085498056863,0.9269789322969932,0.9251789732051545,0.0029031827688160046,9
7.403729057312011,0.09289712482879799,0.12010555267333985,0.015392390155784471,False,False,0.5917022549267169,0.6521211214797689,31,"{'bootstrap': False, 'bootstrap_features': False, 'max_features': 0.5917022549267169, 'max_samples': 0.6521211214797689, 'n_estimators': 31}",0.9413990591122929,0.9432399263653098,0.9367968909797505,0.9377173246062589,0.9406831662916751,0.9399672734710576,0.0023827028624951382,5
8.325442218780518,0.4361457944676046,0.16039466857910156,0.008905209792382358,True,False,0.5115312125207079,0.7623873301291946,51,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.5115312125207079, 'max_samples': 0.7623873301291946, 'n_estimators': 51}",0.9407854366946206,0.9438535487829822,0.9347514829208428,0.9392513806504398,0.9432399263653098,0.940376355082839,0.0032668951190865446,4
32.613735580444335,0.45089165773663686,0.31078200340270995,0.017776778150864314,False,False,0.9868777594207296,0.6163856702151521,71,"{'bootstrap': False, 'bootstrap_features': False, 'max_features': 0.9868777594207296, 'max_samples': 0.6163856702151521, 'n_estimators': 71}",0.9287175291470648,0.9321947228472081,0.9230926569850685,0.9266721210881571,0.9294334219676825,0.9280220904070362,0.0030334166980324614,8
15.974258708953858,0.4685736884602437,0.29138779640197754,0.039054661718517104,True,False,0.5998368910791798,0.7571172192068059,73,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.5998368910791798, 'max_samples': 0.7571172192068059, 'n_estimators': 73}",0.9399672734710575,0.945387604827163,0.9371037021885866,0.9389445694416036,0.9425240335446922,0.9407854366946206,0.0028919205661224563,3
31.425112104415895,0.9723258596964294,0.439392614364624,0.04451903700695722,True,True,0.9299702033681603,0.8401537692938899,82,"{'bootstrap': True, 'bootstrap_features': True, 'max_features': 0.9299702033681603, 'max_samples': 0.8401537692938899, 'n_estimators': 82}",0.9388422990386582,0.9463080384536715,0.939865003068112,0.940887707097566,0.9451830640212723,0.942217222335856,0.00297394172528957,2
9.582985305786133,1.037193877588984,0.11001462936401367,0.04764138437761301,True,False,0.9744427686266666,0.9828160165372797,18,"{'bootstrap': True, 'bootstrap_features': False, 'max_features': 0.9744427686266666, 'max_samples': 0.9828160165372797, 'n_estimators': 18}",0.9238085498056863,0.9291266107588464,0.9207404377173246,0.9246267130292494,0.9270812026999387,0.9250767028022091,0.002864739848641699,10
