mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_feature_fraction,param_learning_rate,param_max_depth,param_min_data_in_leaf,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7995939731597901,0.08799554977065854,0.016490840911865236,0.0030500768211595614,0.749816047538945,0.9802857225639665,0.15639878836228102,7,714,26,"{'bagging_fraction': 0.749816047538945, 'feature_fraction': 0.9802857225639665, 'learning_rate': 0.15639878836228102, 'max_depth': 7, 'min_data_in_leaf': 714, 'num_leaves': 26}",0.9054192229038854,0.9176891615541922,0.9054192229038854,0.9263803680981595,0.9202453987730062,0.9150306748466257,0.008340700821894951,7
0.8096053123474121,0.11469320703524115,0.012893295288085938,0.00034488984590671026,0.6399899663272012,0.7836995567863468,0.07674172222780437,10,763,10,"{'bagging_fraction': 0.6399899663272012, 'feature_fraction': 0.7836995567863468, 'learning_rate': 0.07674172222780437, 'max_depth': 10, 'min_data_in_leaf': 763, 'num_leaves': 10}",0.8747443762781186,0.8941717791411042,0.8752556237218814,0.8926380368098159,0.8921267893660532,0.8857873210633948,0.008834971197230226,13
1.1508163928985595,0.16909779786116563,0.03191609382629394,0.023041595548950695,0.608233797718321,0.9879639408647978,0.17648852816008437,8,485,28,"{'bagging_fraction': 0.608233797718321, 'feature_fraction': 0.9879639408647978, 'learning_rate': 0.17648852816008437, 'max_depth': 8, 'min_data_in_leaf': 485, 'num_leaves': 28}",0.9258691206543967,0.9325153374233128,0.9268916155419223,0.9376278118609407,0.9360940695296524,0.931799591002045,0.0047367013586504785,2
0.7241353034973145,0.1133820220866579,0.0183565616607666,0.009331564786495793,0.8469926038510867,0.8446612641953124,0.011413261043943482,11,660,34,"{'bagging_fraction': 0.8469926038510867, 'feature_fraction': 0.8446612641953124, 'learning_rate': 0.011413261043943482, 'max_depth': 11, 'min_data_in_leaf': 660, 'num_leaves': 34}",0.7919222903885481,0.7965235173824131,0.7908997955010225,0.8057259713701431,0.8057259713701431,0.798159509202454,0.006461973541646172,20
0.7304518699645997,0.12586813730426297,0.013968133926391601,0.007166183171402832,0.8447411578889518,0.6557975442608167,0.06842892970704363,5,975,59,"{'bagging_fraction': 0.8447411578889518, 'feature_fraction': 0.6557975442608167, 'learning_rate': 0.06842892970704363, 'max_depth': 5, 'min_data_in_leaf': 975, 'num_leaves': 59}",0.8486707566462167,0.8594069529652352,0.8542944785276073,0.8711656441717791,0.8558282208588958,0.8578732106339467,0.007492871558511765,17
0.6704002380371094,0.16039400915420887,0.012340974807739259,0.0023744609405897715,0.836965827544817,0.6185801650879991,0.1315089703802877,7,940,46,"{'bagging_fraction': 0.836965827544817, 'feature_fraction': 0.6185801650879991, 'learning_rate': 0.1315089703802877, 'max_depth': 7, 'min_data_in_leaf': 940, 'num_leaves': 46}",0.8767893660531697,0.8911042944785276,0.8829243353783232,0.8880368098159509,0.8880368098159509,0.8853783231083844,0.0050341650818368725,14
0.8725446701049805,0.18894138813779587,0.015480947494506837,0.002835261823325664,0.6053059844639466,0.9768807022739411,0.12265764356910785,11,445,9,"{'bagging_fraction': 0.6053059844639466, 'feature_fraction': 0.9768807022739411, 'learning_rate': 0.12265764356910785, 'max_depth': 11, 'min_data_in_leaf': 445, 'num_leaves': 9}",0.9115541922290389,0.9238241308793456,0.9120654396728016,0.9304703476482618,0.9197341513292433,0.9195296523517383,0.007176428280313521,4
1.645190954208374,0.22992960393728654,0.021050310134887694,0.004041267134434687,0.8736932106048627,0.7760609974958406,0.03440764696895577,10,134,21,"{'bagging_fraction': 0.8736932106048627, 'feature_fraction': 0.7760609974958406, 'learning_rate': 0.03440764696895577, 'max_depth': 10, 'min_data_in_leaf': 134, 'num_leaves': 21}",0.9054192229038854,0.9171779141104295,0.9049079754601227,0.9217791411042945,0.9151329243353783,0.9128834355828221,0.006662713520509182,8
0.9681998252868652,0.073499472012684,0.015679216384887694,0.0021256523704672224,0.7564242430292963,0.672894435115225,0.16107228206353053,8,665,49,"{'bagging_fraction': 0.7564242430292963, 'feature_fraction': 0.672894435115225, 'learning_rate': 0.16107228206353053, 'max_depth': 8, 'min_data_in_leaf': 665, 'num_leaves': 49}",0.9084867075664622,0.9212678936605317,0.9120654396728016,0.9217791411042945,0.9187116564417178,0.9164621676891616,0.005279480835756885,5
0.959434700012207,0.06816028404524296,0.00792989730834961,0.0006967740711413572,0.8270801311279966,0.6125253169822235,0.1784569549189997,4,301,43,"{'bagging_fraction': 0.8270801311279966, 'feature_fraction': 0.6125253169822235, 'learning_rate': 0.1784569549189997, 'max_depth': 4, 'min_data_in_leaf': 301, 'num_leaves': 43}",0.9166666666666666,0.9222903885480572,0.9151329243353783,0.929959100204499,0.929959100204499,0.9228016359918201,0.006311369882213104,3
1.370983076095581,0.2860625288374927,0.01728219985961914,0.0007443336917580923,0.8391599915244341,0.9687496940092467,0.0276985004103839,9,351,47,"{'bagging_fraction': 0.8391599915244341, 'feature_fraction': 0.9687496940092467, 'learning_rate': 0.0276985004103839, 'max_depth': 9, 'min_data_in_leaf': 351, 'num_leaves': 47}",0.8604294478527608,0.8839468302658486,0.8665644171779141,0.8875255623721882,0.878323108384458,0.875357873210634,0.010303380174773497,15
1.4974609851837157,0.23584373750135793,0.0223696231842041,0.0034799760581205766,0.9378135394712606,0.8989280440549523,0.11793842647781595,10,316,52,"{'bagging_fraction': 0.9378135394712606, 'feature_fraction': 0.8989280440549523, 'learning_rate': 0.11793842647781595, 'max_depth': 10, 'min_data_in_leaf': 316, 'num_leaves': 52}",0.9274028629856851,0.9371165644171779,0.929959100204499,0.943762781186094,0.9366053169734151,0.9349693251533742,0.005778679407339359,1
